files_modified,files_renamed,files_deleted,cpu_usage,memory_usage,entropy_mean,entropy_max,extension_changes,write_frequency,read_write_ratio,suspicious_processes,network_out_bytes,network_connections,registry_modifications,shadow_copy_deleted,process_injection,honeypot_touched,unique_extensions,label,family
106,185,13,77.83112912931917,87.718064353459,7.804416574802408,7.78376469643568,12,31.934390242748126,0.10844811818641979,4,498590.59573813295,21,22,1,1,1,6,1,WannaCry
4,0,1,15.490616130320118,21.726543599263714,2.6234252695989357,2.8974430306982732,1,0.7668493218291745,3.261058116584587,1,2831.3895230833123,5,0,0,0,0,5,0,Benign
89,112,12,85.5558084253898,63.45101925693131,7.321535969390093,7.537942614684122,11,40.46916770609886,0.2692890015726171,8,293416.12895922357,5,35,0,0,1,14,1,Ryuk
46,30,15,71.2560227282231,93.08184987791537,7.1552692389141,7.212387071155027,78,57.278801683423204,0.48378698090276234,7,214926.82093512887,0,32,0,0,0,13,1,Polymorphic
8,1,0,37.390217278217875,43.079101068779664,1.103902726055523,4.691352678771814,1,1.0377389037811504,1.0589975447387372,1,1816.6587140894503,5,2,0,0,0,5,0,Benign
4,1,2,40.17617894349494,13.562634266068248,1.3378737272209422,5.468332601409541,1,0.040253609520693345,3.6800753349140254,1,1982.5449813881141,3,2,0,0,0,2,0,Benign
7,10,6,88.47953921248526,75.99529212348327,6.144982569154485,5.820394079542245,21,31.214387621447607,0.4078944767261644,3,98292.96590267964,18,23,1,1,1,6,1,Fileless
1,1,9,80.37841699564515,67.72733964667108,5.5694915489514845,5.732505421571222,27,26.827325326702464,0.04676398609146484,4,451222.44123075716,20,40,0,1,1,7,1,Fileless
255,249,18,96.22055305834508,43.291094108574775,7.982873451453748,7.924596186977378,45,57.59740177504828,0.15613118062074108,4,145626.46613187154,6,9,0,1,1,9,1,LockBit
248,285,19,94.29595609620054,46.44137740061564,7.902689413482228,7.929748149769874,44,30.021698427364804,0.3258218905551932,4,277202.8117690825,10,30,1,0,1,8,1,LockBit
7,0,1,37.627158764863125,17.212565705829576,0.842141437197848,1.1760201046178684,1,2.737662543258869,1.1192412742788265,0,3358.5287478385926,4,3,0,0,0,5,0,Benign
136,57,18,83.29495119185975,77.14171486261829,7.535362883955658,7.916210293689659,14,47.819064031960096,0.06300545458290195,2,138091.12332109569,5,17,0,1,1,12,1,WannaCry
0,2,1,4.992016692373898,16.118241438301215,0.5802683816278669,3.652124733982336,0,2.277805469950013,2.207167771277744,1,1150.6299635508437,0,0,0,0,0,2,0,Benign
6,2,3,21.407449407789414,33.79915274302735,1.4713772120017907,3.79557951764216,1,2.405378679628324,1.0222457846108368,1,2921.167748545901,2,2,0,0,0,2,0,Benign
180,79,5,71.67608628853426,80.4107610227879,7.509801306306686,7.996904596030754,32,16.203895776358465,0.3867829193714093,8,299226.00097396347,11,44,0,1,1,12,1,WannaCry
121,91,3,93.15484679380562,57.5758438281255,7.7144895307501,7.723396288838752,23,18.227796939508856,0.36959370121538015,2,266488.600796248,30,45,1,1,0,6,1,WannaCry
4,10,3,52.39597475248254,45.879654832259575,6.471823118366297,5.874018202325319,74,35.38526355789797,0.4719780857648761,4,275906.5399304919,23,11,1,1,1,13,1,Fileless
7,1,2,9.388885947427395,12.19235093554816,2.4213663048889074,1.0520794292025646,0,1.5114709658035417,2.6167584045209225,0,1562.9171651314095,2,1,0,0,0,3,0,Benign
0,0,2,33.13237806294681,35.003116329510405,3.5358266048463918,2.5822021094104435,1,2.1563140019080804,2.56666307934099,1,2452.42559832712,5,2,0,0,0,2,0,Benign
3,2,3,8.058060184527143,30.867073663316287,3.575421082759255,4.240500034936899,1,0.31334488498908586,2.8530458768221427,0,4851.64788139889,3,2,0,0,0,2,0,Benign
4,2,0,25.668506681726182,36.817481394977804,4.150906504353591,2.5704447714851177,0,0.7558585701415281,1.5716175594984196,0,488.1696091680382,1,1,0,0,0,4,0,Benign
8,8,18,54.39286300626148,87.56716699956154,6.948576973483025,6.293279409088846,11,13.657640411015723,0.08569778909748792,5,461686.04731330177,6,25,0,1,0,8,1,Fileless
0,1,3,41.4655092290121,12.464010072387246,0.5629624444668719,4.421204993457829,0,0.8240004247637001,4.015222131761305,1,48.37180651414974,3,3,0,0,0,2,0,Benign
99,67,8,89.91749630203688,70.08662297121376,7.470338300791358,7.484714523181011,35,58.00881595588283,0.057222393071315575,2,467092.3441902913,12,12,1,0,0,9,1,Ryuk
38,90,14,66.37968017266186,72.39851369309031,7.1355512391501135,7.706831273928685,69,20.56958230342564,0.03127244787943385,7,183757.09092075468,29,25,1,1,1,8,1,Cerber
27,57,2,58.13876965155093,85.009605214769,7.747952423609179,7.6793065565776715,78,39.209061125323146,0.20760578320383916,8,95602.74394156382,3,8,0,1,1,5,1,Polymorphic
6,2,0,20.470612311389047,35.28827211674027,3.020292599443797,3.821175471823704,1,0.7128736754793659,4.702870695896143,1,4260.044467861218,0,1,0,0,0,4,0,Benign
5,0,2,26.469002720427987,44.7914257681076,1.72990374082233,2.570285851531094,1,2.3395416293067934,4.572002621243669,0,3354.117488997929,0,2,0,0,0,5,0,Benign
2,0,1,18.700906756507138,35.10640478928124,3.385941637746197,3.83077632111705,0,3.658298145304819,3.7722314950035742,0,2106.3483799470146,5,3,0,0,0,3,0,Benign
14,9,2,35.08008658524309,42.792035047925964,7.334156563579317,7.864648577603001,70,26.412399655956055,0.4911732654378015,3,411273.14183540747,13,36,0,1,1,6,1,SlowBurn
6,2,3,38.309441328558826,20.76343870164299,3.356491207310965,3.4129412698075003,0,3.935491938179243,4.390696158792248,1,3276.401876141456,1,0,0,0,0,5,0,Benign
2,0,2,25.728613641614157,40.42039609697399,1.3183334886017541,2.2743247230145727,0,0.011867838398535557,0.7020726288227028,0,298.41325518405347,0,3,0,0,0,5,0,Benign
216,225,4,86.98099302959209,82.47895879694124,7.830636280100628,7.966980872510488,34,24.543144027706674,0.4459183609764812,6,190688.81756894407,27,7,0,0,1,14,1,LockBit
198,40,6,94.89288015871804,94.20653516336141,7.807327515160193,7.917156960790597,74,12.286312441480032,0.3817119500579593,8,165621.37626671483,4,21,1,0,1,7,1,WannaCry
2,1,3,5.189423102251663,23.28868284087177,2.197750416003574,1.5758265772082158,0,1.0086158484004506,4.661150712187981,0,4330.597150149331,5,3,0,0,0,4,0,Benign
6,1,0,6.318937968064538,13.521999298513018,3.151983585595603,3.9750445344796725,1,1.6358975765520896,4.765217502441837,1,2818.868867754849,3,0,0,0,0,5,0,Benign
1,0,3,13.373193553941576,26.873734751833652,2.6499526113367664,4.648644534171122,1,1.1599603216547094,4.611168866953836,0,1685.395764967394,3,3,0,0,0,4,0,Benign
2,2,3,39.6221329470779,17.55914596686271,2.5802503007384536,2.4299846876201108,0,0.6771251101718523,4.152187568594579,0,448.7534206738486,0,2,0,0,0,5,0,Benign
4,1,1,14.250211472831625,19.651808110716054,3.2190263507294876,2.6178296145514324,1,3.5143656298170898,1.111094853575562,0,1033.8032432356836,5,1,0,0,0,5,0,Benign
191,108,8,82.62961993977359,53.09639973576466,7.68914525986674,7.825741284260784,47,13.594185242913767,0.3070501179613405,4,334659.86304413754,15,30,1,0,1,2,1,WannaCry
87,30,5,80.67347614699558,48.02425905997475,7.116152374656834,7.777804405139022,62,54.984697603115315,0.4786022005615991,5,31490.838533735252,13,36,1,1,1,13,1,Cerber
8,9,3,44.98773672543733,86.26072594587009,7.02542058843729,6.837727622763187,73,13.479821867919775,0.3756955688977633,7,158922.2778707275,4,31,0,1,1,11,1,SlowBurn
6,1,0,9.724254534002053,13.359259826195066,3.3005182498238113,1.2746247014458896,1,2.6488558951636954,2.4952016041502096,0,3875.618196763702,5,0,0,0,0,4,0,Benign
155,61,10,99.40134016985701,63.40001411364808,7.957559996210554,7.891801991399847,39,52.921803340762146,0.20234518853186273,7,70539.8501320554,4,17,0,1,0,7,1,WannaCry
3,2,3,23.211909298275245,39.90091824183183,3.7707972473904237,5.259027061723462,0,1.0858539827941427,2.150062052428417,0,3649.189959531687,3,1,0,0,0,2,0,Benign
52,55,2,62.93410237272262,73.81701978176031,7.708943252015564,7.380916505202912,8,35.04191174699727,0.31437608793755106,2,327489.92101024435,21,31,1,1,0,11,1,Polymorphic
4,1,2,14.537801091757908,28.282108135210567,4.488299507652575,1.3546658761481538,1,1.6947117240691858,1.6034024566767444,0,1394.964237501352,0,3,0,0,0,1,0,Benign
153,163,10,91.51578331766419,93.15123304964547,7.596897932114691,7.7358222719477245,55,11.90342394171198,0.015801477417121183,2,12694.201362023816,24,13,0,1,0,3,1,WannaCry
4,2,1,12.461982903267586,55.186246018690376,2.6825645063742605,2.679753752077238,0,1.6347577548596455,1.3261209966501573,0,1804.272337619971,3,0,0,0,0,5,0,Benign
60,21,13,76.40404422710066,72.27257680043027,7.5827643736423695,7.729795377047826,44,16.914369907475237,0.11852378753535618,6,453772.98855784617,26,31,1,1,1,1,1,Cerber
6,0,1,9.864168988551764,42.22625678351801,1.6484158667524422,5.080640341765161,1,0.6463558718783631,2.0360853136872477,0,172.64411886061592,0,0,0,0,0,2,0,Benign
119,125,17,93.52840656272971,63.09792334031746,7.9514272023470305,7.933028110289994,69,25.55262588412597,0.08719422399800017,5,381935.04850374965,27,23,1,1,1,9,1,LockBit
7,1,0,5.612073724386903,42.08685224070116,2.531280058763209,3.693276857082811,0,2.7377470567416617,2.5737214519522524,0,338.65121485513407,0,1,0,0,0,4,0,Benign
1,0,0,16.968108542838586,43.857246866458155,2.6375518571430674,2.243807453513031,0,2.46978452886145,4.307304595439507,0,840.087434991924,4,1,0,0,0,4,0,Benign
10,10,11,58.22746102582812,86.55765473815643,5.882266448368553,6.267538245556501,39,18.75072926511269,0.04820087073083047,2,108492.61513566614,10,50,1,0,1,12,1,Fileless
7,0,1,19.28256804068509,50.71136640365354,1.2443902711316164,2.374912660545491,0,2.1567383500047,2.155876049093266,1,1354.8678845779539,1,0,0,0,0,1,0,Benign
2,0,1,6.285429567443692,10.104031958814288,4.350114826346221,2.923703425830965,0,1.698683098501307,3.7516182387641783,1,1780.8527423433095,2,3,0,0,0,5,0,Benign
7,0,3,8.108649206051677,23.633399513407202,2.265596364321422,2.710418255856183,0,2.8984932038344517,4.212260185420353,1,2946.0186994571723,3,1,0,0,0,3,0,Benign
5,9,0,73.2314399074568,73.95966255844564,5.830314247029954,6.570811252956638,68,18.184661570947156,0.3885731701658233,7,59852.23257501356,21,37,1,0,1,13,1,Fileless
3,1,3,33.13180151822373,37.09404768863405,0.7186922879102182,2.323134417495892,1,0.3005677982714401,1.3122271943776074,0,3324.2227304919015,1,3,0,0,0,4,0,Benign
108,256,16,87.48024847746615,93.56907347865408,7.965606704936977,7.909151195523738,50,44.89532841262099,0.347225453860716,7,227207.25154068577,27,24,1,1,1,14,1,LockBit
4,0,3,27.669450525807044,27.867434583229624,2.008089002266207,1.7794157625199578,1,2.834247057143927,2.9629673478651553,1,1076.4316474787884,3,3,0,0,0,4,0,Benign
0,0,1,35.36204186232203,48.290204401544386,2.883883037551439,5.422217464302065,1,2.7972935803734273,4.703105214903761,1,3455.5876632566506,1,0,0,0,0,1,0,Benign
1,2,0,30.834942185558223,26.548803471873562,0.5179179076788305,1.880601281111887,1,2.4341657560600503,0.5344593694434006,0,2803.4239925447805,0,2,0,0,0,4,0,Benign
2,1,3,28.337048805174586,24.999573527685556,0.7506885388078635,4.106167127859885,0,0.29421041545921556,0.7553709056869342,0,689.9158569214492,2,3,0,0,0,4,0,Benign
20,4,1,56.07697559036946,46.24063909915375,6.716273731347583,7.435744588309942,14,25.66655679241113,0.2228606626236671,3,65859.5015067343,9,32,1,1,1,7,1,SlowBurn
36,78,18,76.34918788035515,64.95590442660878,7.3972742012312205,7.908635152844118,5,48.55094251823002,0.3780515877052809,4,430976.4856050332,14,48,1,1,1,6,1,Cerber
141,63,11,78.82131169195776,50.574259969779376,7.822505603986508,7.609320668489108,11,38.094711865478345,0.3088531954364388,7,28806.64139235664,21,48,1,0,1,12,1,WannaCry
7,1,3,44.78726835660763,47.43866609109039,2.697897918741963,1.8204815341745757,0,3.2303990535880525,1.9747004878950316,1,43.207001685354186,2,2,0,0,0,5,0,Benign
80,140,0,65.17723554918635,72.91085345446525,7.211996979146573,7.8022035498589055,38,12.247148705200702,0.4293551191061658,8,358520.3207922432,16,7,1,1,1,7,1,Ryuk
2,2,2,9.49733842898748,33.356154634656974,3.411510488284693,5.045266835114699,1,2.9569598258622025,2.4722296976604454,0,2370.5046453940604,0,3,0,0,0,1,0,Benign
1,0,0,11.059257085085202,24.574033628954922,1.9979115930183502,5.169067468013232,1,3.393354599858041,3.885135152729319,0,418.5359084068213,5,0,0,0,0,4,0,Benign
86,145,12,72.41930301947181,64.95585823975574,7.470739141464292,7.820231126762854,32,15.081359613771813,0.16410927046181958,3,476650.71671399457,7,25,0,0,1,7,1,Ryuk
4,2,2,13.582347481761246,17.369163379867427,1.430274164293325,3.5442978309310242,1,1.4746855340052862,4.676229666883336,1,502.32744968620955,4,0,0,0,0,5,0,Benign
1,1,2,28.44216965043734,39.14430007736088,2.1676278608939064,1.2758671978050882,1,3.169988130226526,3.1655141604503303,1,1093.412144094782,4,0,0,0,0,5,0,Benign
24,58,0,52.65855600818527,72.91884566915815,7.917726405130275,7.237498915866813,44,51.885179640362416,0.3638953008514918,3,14681.813602818895,22,42,1,1,1,15,1,Polymorphic
31,76,11,73.47744307428864,85.39133742029443,7.502757103188472,7.823141590554905,76,48.15872744979547,0.46639298970486054,3,189266.11508821294,3,18,0,0,1,3,1,Polymorphic
8,1,0,30.29188560913481,52.034075430879106,2.9716296964745945,2.368177578507539,0,1.7014434853633986,2.3183716998256845,0,1769.444783576596,1,0,0,0,0,4,0,Benign
5,1,20,59.9123804550695,82.46558572207309,5.55718819926601,5.682057577098155,46,44.055223308816025,0.1340001006855593,8,325097.0807447078,5,46,1,1,1,5,1,Fileless
4,0,0,12.617409289677989,50.83393696379617,4.397999533051133,4.752047490843889,1,0.9819930365062408,4.091086004297727,0,4047.950553533492,4,1,0,0,0,5,0,Benign
1,1,1,21.59090911257147,15.78566497844848,1.5058638819643035,5.09150240696866,0,1.5085077714074107,0.6266949159313651,0,3958.993849774359,5,0,0,0,0,5,0,Benign
2,0,1,27.5250935201142,11.3169350874276,2.956061659578341,3.855166731635553,0,1.9731614596144267,1.6187936980414899,0,3979.8308430017337,5,0,0,0,0,3,0,Benign
6,1,0,29.69191200611036,40.02788280303146,1.0582184182542576,3.7917187739453437,1,2.34468473926274,4.374138101885092,0,1153.491556460946,0,0,0,0,0,5,0,Benign
5,2,3,37.130285374789985,59.07758689586103,0.5068201260090603,2.9144588171972883,1,2.321475101379146,2.935728710250432,0,4147.272017002802,2,0,0,0,0,2,0,Benign
79,25,17,55.31781785100471,63.63105628442551,7.7523576205146405,7.26077647387642,78,16.582172304534033,0.3642435675895314,7,356328.9067210111,28,48,1,0,1,9,1,Cerber
60,72,12,66.95258171437101,52.87123043026178,7.396615699849519,7.33743826902509,41,18.695407376384544,0.4521781879658649,4,390558.0180008516,21,30,0,1,0,11,1,Cerber
3,2,3,10.570925934874674,48.098141944464466,1.9102485689699407,4.3793685955140695,0,0.7512872439787093,4.038332252509128,0,177.18382888619598,4,2,0,0,0,1,0,Benign
8,1,0,28.988105260776877,11.01351028365263,0.527680382339307,2.6232804302323878,0,3.9926075522200057,4.289068259138968,1,4105.255114692368,0,3,0,0,0,2,0,Benign
6,0,0,6.306161372749099,36.244514137757534,3.5231029565293275,1.5628316226824606,0,1.6382930878750446,1.00114620514201,0,1757.764637277161,2,0,0,0,0,2,0,Benign
1,1,2,30.11337890134552,28.344783093268752,4.383946607614428,2.837708562841641,0,1.0210570319836654,1.0005881483811918,0,353.5839226938442,3,0,0,0,0,5,0,Benign
35,31,12,72.22220773714676,86.98004641822942,7.688145749768555,7.268866613497106,19,42.37915560470284,0.04522036346708701,2,367889.62345547276,12,35,1,1,1,12,1,Cerber
161,275,7,86.99624098705385,49.61836538604719,7.832684002623985,7.965996630688292,61,13.635716462391809,0.10156159797449361,4,29102.348851895906,10,8,1,1,1,2,1,LockBit
3,2,1,5.755077020014172,54.66714764020958,1.9695746369181282,4.28647789776732,0,3.4268942866840884,3.3003641321038133,0,199.04943811619614,1,3,0,0,0,3,0,Benign
83,120,13,81.74994808824408,79.66279201149155,7.826268509289845,7.773913589907065,35,13.274201895373801,0.1522468831325212,8,161799.73719384667,24,20,1,0,0,11,1,WannaCry
76,28,5,55.10654517568186,66.99001817440457,7.068021119959136,7.917168447340528,76,36.131015963221856,0.3081868216161086,5,119100.40521926185,18,41,1,1,1,7,1,Polymorphic
1,0,3,16.629685385462857,52.37660017310089,4.082804407646073,4.510187856265441,1,3.8720266248264426,1.5354448422223104,1,2977.851024492631,2,1,0,0,0,3,0,Benign
1,2,0,6.7549050439523555,31.955788714131973,2.9098130526543797,5.1032226881957135,1,0.7289111615111543,3.3945129757638277,0,58.77982363800105,4,0,0,0,0,3,0,Benign
3,1,1,9.594388780687282,40.164115972529416,1.5961912327917416,1.3914433255648984,1,0.3926190268334473,3.967293299661962,0,4937.895721085322,2,2,0,0,0,2,0,Benign
18,10,8,44.79353897719523,48.57733096454885,6.921743742743251,6.913510649543333,17,20.894180311989732,0.30426911451554156,6,423103.5769264254,15,43,0,1,1,4,1,SlowBurn
7,0,3,20.089336192759923,53.55660605410841,3.4154134794950632,3.0591960886174108,0,3.4425278484895823,4.9538036853905085,1,1197.316194678939,5,0,0,0,0,5,0,Benign
57,80,10,53.103857117431964,77.22590957132479,7.388513862937703,7.7937133964268295,66,52.88159287986955,0.3089075882540382,2,207647.33829090244,17,41,1,0,1,8,1,Polymorphic
1,1,1,24.29152442358676,53.54603304249493,3.18736788721787,3.5891569098000637,0,2.8157403016163816,4.493782355531579,0,3358.907127501664,2,3,0,0,0,5,0,Benign
110,234,14,80.84182656347176,82.75774181241238,7.9914155981722255,7.934844571304935,18,34.83216030697514,0.46969940039029356,7,215277.51139823417,28,5,1,1,1,14,1,LockBit
2,1,0,36.986349023478716,34.886368823903396,2.704753438164592,2.8654729891658297,0,1.7043704671094617,3.3937836908041197,1,1238.2432779395708,1,1,0,0,0,5,0,Benign
141,122,11,86.89430555405056,65.79084817619821,7.890405186926117,7.977278614475051,43,32.310582359434044,0.30782729384886176,8,362891.8568869822,29,26,1,0,1,15,1,LockBit
2,1,3,26.02330208930105,38.735460143378766,2.0962048746846165,3.336610049356989,0,1.688424191106272,1.2933432799177789,1,2515.2939519129077,5,3,0,0,0,4,0,Benign
121,292,4,82.71210294293304,91.19826404615537,7.9768002076361935,7.957477165521462,67,11.40260025985912,0.013862356455135547,7,250534.85895481313,6,10,1,1,1,4,1,LockBit
71,114,6,90.21593914567521,82.42039280489087,7.4876038463826955,7.823764988938913,71,25.637008307216938,0.2957853793461748,6,215718.16991516418,22,31,1,1,1,10,1,Ryuk
93,140,4,76.70056896910565,63.37355694263561,7.3425394061228815,7.8960666385317495,54,47.11309403081384,0.19871849243368264,6,286821.49494767335,8,19,1,0,1,3,1,Ryuk
2,1,0,44.985947825409966,48.59945351273454,1.6556873272633874,3.0522979417011245,1,3.9532182703631933,1.418264789443338,1,2344.5524259090685,0,1,0,0,0,2,0,Benign
6,1,0,19.077557497545573,54.93059038171111,3.5672146608278297,3.599249070581876,0,3.292628912290944,2.834636455596308,0,1161.761225195938,1,3,0,0,0,4,0,Benign
49,42,15,73.33991132704062,61.645038233947886,7.371567215253875,7.946376690548489,76,53.387458342228896,0.031383811892421266,7,399129.7178289925,10,24,0,1,0,3,1,Cerber
6,2,0,34.75202093194989,18.532179437605265,4.283165087766815,4.4673964616716555,1,1.7321727916351586,2.935835280149771,1,2624.5261338863343,5,2,0,0,0,1,0,Benign
7,0,0,22.79825916758826,20.580766367469074,1.7904482457656705,1.6946807105833244,0,1.1879342738198937,2.713578667521946,1,1865.939467752894,0,1,0,0,0,2,0,Benign
151,274,17,91.82388288253284,92.45047067542512,7.8143083700037295,7.918279017790858,21,54.16834544210124,0.31556608919173973,6,201379.96979819506,2,46,1,1,1,12,1,LockBit
1,5,18,85.0228662527019,73.77877634486728,6.00362176579093,7.4405714596260175,44,33.1794601966737,0.3476850135845115,7,450714.82146851794,14,43,1,1,1,3,1,Fileless
3,0,3,44.15384912729651,45.448757296966946,3.625546278894802,1.0369016866302474,1,3.4976028774251278,4.774563121824699,1,1816.2836689130575,1,1,0,0,0,1,0,Benign
